Date;Epidemiological Week;State;City;City Ibge Code;Is Last;Is Repeated;Last Available Date;Place Type;Estimated Population;Estimated Population 2019;Last Available Confirmed;Last Available Confirmed Per 100K Inhabitants;Last Available Death Rate;Last Available Deaths;New Confirmed;New Deaths;Order For Place
12/04/2021;202115;AC;Rio Branco;1200401;False;False;12/04/2021;city;413418;407319;33321;8059,88128;0,0247;824;92;5;392
12/04/2021;202115;AC;Rodrigues Alves;1200427;False;False;12/04/2021;city;19351;18930;652;3369,33492;0,0153;10;0;0;336
12/04/2021;202115;AC;Santa Rosa do Purus;1200435;False;False;12/04/2021;city;6717;6540;702;10451,09424;0,0057;4;0;0;340
12/04/2021;202115;AC;Sena Madureira;1200500;False;False;12/04/2021;city;46511;45848;5062;10883,44693;0,0091;46;-1;3;344
12/04/2021;202115;AC;Senador Guiomard;1200450;False;False;12/04/2021;city;23236;23024;1002;4312,27406;0,0309;31;3;0;359
12/04/2021;202115;AC;TarauacÃ¡;1200609;False;False;12/04/2021;city;43151;42567;5773;13378,60073;0,0043;25;3;0;346
12/04/2021;202115;AC;Xapuri;1200708;False;False;12/04/2021;city;19596;19323;2702;13788,52827;0,0078;21;2;0;349
12/04/2021;202115;AC;;12;False;False;12/04/2021;state;894470;881935;73613;8229,78971;0,0184;1353;188;10;392
13/04/2021;202115;AC;AcrelÃ¢ndia;1200013;False;False;13/04/2021;city;15490;15256;1388;8960,61975;0,0166;23;3;0;381
13/04/2021;202115;AC;Assis Brasil;1200054;False;False;13/04/2021;city;7534;7417;1363;18091,31935;0,0139;19;0;0;348
13/04/2021;202115;AC;BrasilÃ©ia;1200104;False;False;13/04/2021;city;26702;26278;2240;8388,88473;0,0134;30;6;0;340
13/04/2021;202115;AC;Bujari;1200138;False;False;13/04/2021;city;10420;10266;1008;9673,70441;0,0119;12;4;0;371
13/04/2021;202115;AC;Capixaba;1200179;False;False;13/04/2021;city;12008;11733;499;4155,56296;0,0261;13;0;0;341
13/04/2021;202115;AC;Cruzeiro do Sul;1200203;False;False;13/04/2021;city;89072;88376;7054;7919,43596;0,0198;140;20;1;366
13/04/2021;202115;AC;EpitaciolÃ¢ndia;1200252;False;False;13/04/2021;city;18696;18411;1172;6268,72058;0,0213;25;3;0;342
13/04/2021;202115;AC;FeijÃ³;1200302;False;False;13/04/2021;city;34884;34780;2548;7304,20823;0,0181;46;0;0;347
13/04/2021;202115;AC;JordÃ£o;1200328;False;False;13/04/2021;city;8473;8317;364;4295,99906;0,0027;1;0;0;331
13/04/2021;202115;AC;Manoel Urbano;1200344;False;False;13/04/2021;city;9581;9459;851;8882,16261;0,0106;9;0;0;336
13/04/2021;202115;AC;Marechal Thaumaturgo;1200351;False;False;13/04/2021;city;19299;18867;1055;5466,60449;0,0076;8;8;0;337
13/04/2021;202115;AC;MÃ¢ncio Lima;1200336;False;False;13/04/2021;city;19311;18977;1788;9258,97157;0,0117;21;0;0;350
13/04/2021;202115;AC;PlÃ¡cido de Castro;1200385;False;False;13/04/2021;city;19955;19761;1389;6960,66149;0,0094;13;8;0;373
13/04/2021;202115;AC;Porto Acre;1200807;False;False;13/04/2021;city;18824;18504;1252;6651,08372;0,024;30;6;0;381
13/04/2021;202115;AC;Porto Walter;1200393;False;False;13/04/2021;city;12241;11982;487;3978,43313;0,0062;3;1;0;336
13/04/2021;202115;AC;Rio Branco;1200401;False;False;13/04/2021;city;413418;407319;33540;8112,8543;0,0249;836;219;12;393
13/04/2021;202115;AC;Rodrigues Alves;1200427;False;False;13/04/2021;city;19351;18930;664;3431,34722;0,0151;10;12;0;337
13/04/2021;202115;AC;Santa Rosa do Purus;1200435;False;False;13/04/2021;city;6717;6540;702;10451,09424;0,0057;4;0;0;341
13/04/2021;202115;AC;Sena Madureira;1200500;False;False;13/04/2021;city;46511;45848;5081;10924,29748;0,0093;47;19;1;345
13/04/2021;202115;AC;Senador Guiomard;1200450;False;False;13/04/2021;city;23236;23024;1001;4307,97039;0,031;31;-1;0;360
13/04/2021;202115;AC;TarauacÃ¡;1200609;False;False;13/04/2021;city;43151;42567;5857;13573,26597;0,0043;25;84;0;347
13/04/2021;202115;AC;Xapuri;1200708;False;False;13/04/2021;city;19596;19323;2704;13798,73444;0,0078;21;2;0;350
13/04/2021;202115;AC;;12;False;False;13/04/2021;state;894470;881935;74007;8273,83814;0,0185;1367;394;14;393
14/04/2021;202115;AC;AcrelÃ¢ndia;1200013;False;False;14/04/2021;city;15490;15256;1388;8960,61975;0,0166;23;0;0;382
14/04/2021;202115;AC;Assis Brasil;1200054;False;False;14/04/2021;city;7534;7417;1371;18197,50465;0,0139;19;8;0;349
14/04/2021;202115;AC;BrasilÃ©ia;1200104;False;False;14/04/2021;city;26702;26278;2261;8467,53052;0,0133;30;21;0;341
14/04/2021;202115;AC;Bujari;1200138;False;False;14/04/2021;city;10420;10266;1020;9788,86756;0,0118;12;12;0;372
14/04/2021;202115;AC;Capixaba;1200179;False;False;14/04/2021;city;12008;11733;499;4155,56296;0,0261;13;0;0;342
14/04/2021;202115;AC;Cruzeiro do Sul;1200203;False;False;14/04/2021;city;89072;88376;7091;7960,97539;0,0197;140;37;0;367
14/04/2021;202115;AC;EpitaciolÃ¢ndia;1200252;False;False;14/04/2021;city;18696;18411;1176;6290,11553;0,0213;25;4;0;343
14/04/2021;202115;AC;FeijÃ³;1200302;False;False;14/04/2021;city;34884;34780;2550;7309,94152;0,018;46;2;0;348
14/04/2021;202115;AC;JordÃ£o;1200328;False;False;14/04/2021;city;8473;8317;368;4343,20784;0,0027;1;4;0;332
14/04/2021;202115;AC;Manoel Urbano;1200344;False;False;14/04/2021;city;9581;9459;855;8923,91191;0,0105;9;4;0;337
14/04/2021;202115;AC;Marechal Thaumaturgo;1200351;False;False;14/04/2021;city;19299;18867;1063;5508,05741;0,0075;8;8;0;338
14/04/2021;202115;AC;MÃ¢ncio Lima;1200336;False;False;14/04/2021;city;19311;18977;1789;9264,14997;0,0117;21;1;0;351
14/04/2021;202115;AC;PlÃ¡cido de Castro;1200385;False;False;14/04/2021;city;19955;19761;1389;6960,66149;0,0094;13;0;0;374
14/04/2021;202115;AC;Porto Acre;1200807;False;False;14/04/2021;city;18824;18504;1261;6698,89503;0,0238;30;9;0;382
14/04/2021;202115;AC;Porto Walter;1200393;False;False;14/04/2021;city;12241;11982;490;4002,94094;0,0061;3;3;0;337
14/04/2021;202115;AC;Rio Branco;1200401;False;False;14/04/2021;city;413418;407319;33689;8148,89531;0,025;842;149;6;394
14/04/2021;202115;AC;Rodrigues Alves;1200427;False;False;14/04/2021;city;19351;18930;675;3488,19182;0,0148;10;11;0;338
14/04/2021;202115;AC;Santa Rosa do Purus;1200435;False;False;14/04/2021;city;6717;6540;710;10570,19503;0,0056;4;8;0;342
14/04/2021;202115;AC;Sena Madureira;1200500;False;False;14/04/2021;city;46511;45848;5112;10990,94838;0,0092;47;31;0;346
14/04/2021;202115;AC;Senador Guiomard;1200450;False;False;14/04/2021;city;23236;23024;1022;4398,34739;0,0303;31;21;0;361
14/04/2021;202115;AC;TarauacÃ¡;1200609;False;False;14/04/2021;city;43151;42567;6042;14001,993;0,0041;25;185;0;348
14/04/2021;202115;AC;Xapuri;1200708;False;False;14/04/2021;city;19596;19323;2712;13839,55909;0,0081;22;8;1;351
14/04/2021;202115;AC;;12;False;False;14/04/2021;state;894470;881935;74533;8332,64391;0,0184;1374;526;7;394
15/04/2021;202115;AC;AcrelÃ¢ndia;1200013;False;False;15/04/2021;city;15490;15256;1401;9044,54487;0,0178;25;13;2;383
15/04/2021;202115;AC;Assis Brasil;1200054;False;False;15/04/2021;city;7534;7417;1372;18210,77781;0,0138;19;1;0;350
15/04/2021;202115;AC;BrasilÃ©ia;1200104;False;False;15/04/2021;city;26702;26278;2274;8516,21601;0,0136;31;13;1;342
15/04/2021;202115;AC;Bujari;1200138;False;False;15/04/2021;city;10420;10266;1030;9884,83685;0,0117;12;10;0;373
15/04/2021;202115;AC;Capixaba;1200179;False;False;15/04/2021;city;12008;11733;514;4280,47968;0,0253;13;15;0;343
15/04/2021;202115;AC;Cruzeiro do Sul;1200203;False;False;15/04/2021;city;89072;88376;7092;7962,09808;0,0197;140;1;0;368
15/04/2021;202115;AC;EpitaciolÃ¢ndia;1200252;False;False;15/04/2021;city;18696;18411;1178;6300,81301;0,0212;25;2;0;344
15/04/2021;202115;AC;FeijÃ³;1200302;False;False;15/04/2021;city;34884;34780;2551;7312,80816;0,018;46;1;0;349
15/04/2021;202115;AC;JordÃ£o;1200328;False;False;15/04/2021;city;8473;8317;368;4343,20784;0,0027;1;0;0;333
15/04/2021;202115;AC;Manoel Urbano;1200344;False;False;15/04/2021;city;9581;9459;855;8923,91191;0,0105;9;0;0;338
15/04/2021;202115;AC;Marechal Thaumaturgo;1200351;False;False;15/04/2021;city;19299;18867;1063;5508,05741;0,0075;8;0;0;339
15/04/2021;202115;AC;MÃ¢ncio Lima;1200336;False;False;15/04/2021;city;19311;18977;1789;9264,14997;0,0117;21;0;0;352
15/04/2021;202115;AC;PlÃ¡cido de Castro;1200385;False;False;15/04/2021;city;19955;19761;1400;7015,78552;0,0093;13;11;0;375
15/04/2021;202115;AC;Porto Acre;1200807;False;False;15/04/2021;city;18824;18504;1271;6752,0187;0,0236;30;10;0;383
15/04/2021;202115;AC;Porto Walter;1200393;False;False;15/04/2021;city;12241;11982;490;4002,94094;0,0061;3;0;0;338
15/04/2021;202115;AC;Rio Branco;1200401;False;False;15/04/2021;city;413418;407319;33742;8161,71526;0,0251;847;53;5;395
15/04/2021;202115;AC;Rodrigues Alves;1200427;False;False;15/04/2021;city;19351;18930;675;3488,19182;0,0148;10;0;0;339
15/04/2021;202115;AC;Santa Rosa do Purus;1200435;False;False;15/04/2021;city;6717;6540;710;10570,19503;0,0056;4;0;0;343
15/04/2021;202115;AC;Sena Madureira;1200500;False;False;15/04/2021;city;46511;45848;5112;10990,94838;0,0094;48;0;1;347
15/04/2021;202115;AC;Senador Guiomard;1200450;False;False;15/04/2021;city;23236;23024;1025;4411,25839;0,0302;31;3;0;362
15/04/2021;202115;AC;TarauacÃ¡;1200609;False;False;15/04/2021;city;43151;42567;6039;13995,04067;0,0041;25;-3;0;349
15/04/2021;202115;AC;Xapuri;1200708;False;False;15/04/2021;city;19596;19323;2713;13844,66218;0,0081;22;1;0;352
15/04/2021;202115;AC;;12;False;False;15/04/2021;state;894470;881935;74664;8347,28946;0,0185;1383;131;9;395
16/04/2021;202115;AC;AcrelÃ¢ndia;1200013;False;False;16/04/2021;city;15490;15256;1403;9057,45642;0,0178;25;2;0;384
16/04/2021;202115;AC;Assis Brasil;1200054;False;False;16/04/2021;city;7534;7417;1380;18316,9631;0,0138;19;8;0;351
16/04/2021;202115;AC;BrasilÃ©ia;1200104;False;False;16/04/2021;city;26702;26278;2277;8527,45113;0,0136;31;3;0;343
16/04/2021;202115;AC;Bujari;1200138;False;False;16/04/2021;city;10420;10266;1035;9932,8215;0,0116;12;5;0;374
16/04/2021;202115;AC;Capixaba;1200179;False;False;16/04/2021;city;12008;11733;518;4313,79081;0,0251;13;4;0;344
16/04/2021;202115;AC;Cruzeiro do Sul;1200203;False;False;16/04/2021;city;89072;88376;7096;7966,58883;0,0197;140;4;0;369
16/04/2021;202115;AC;EpitaciolÃ¢ndia;1200252;False;False;16/04/2021;city;18696;18411;1184;6332,90543;0,0211;25;6;0;345
16/04/2021;202115;AC;FeijÃ³;1200302;False;False;16/04/2021;city;34884;34780;2597;7444,67378;0,0177;46;46;0;350
16/04/2021;202115;AC;JordÃ£o;1200328;False;False;16/04/2021;city;8473;8317;374;4414,02101;0,0027;1;6;0;334
16/04/2021;202115;AC;Manoel Urbano;1200344;False;False;16/04/2021;city;9581;9459;857;8944,78656;0,0105;9;2;0;339
16/04/2021;202115;AC;Marechal Thaumaturgo;1200351;False;False;16/04/2021;city;19299;18867;1063;5508,05741;0,0075;8;0;0;340
16/04/2021;202115;AC;MÃ¢ncio Lima;1200336;False;False;16/04/2021;city;19311;18977;1789;9264,14997;0,0117;21;0;0;353
16/04/2021;202115;AC;PlÃ¡cido de Castro;1200385;False;False;16/04/2021;city;19955;19761;1401;7020,79679;0,0093;13;1;0;376
16/04/2021;202115;AC;Porto Acre;1200807;False;False;16/04/2021;city;18824;18504;1279;6794,51764;0,0235;30;8;0;384
16/04/2021;202115;AC;Porto Walter;1200393;False;False;16/04/2021;city;12241;11982;499;4076,46434;0,006;3;9;0;339
16/04/2021;202115;AC;Rio Branco;1200401;False;False;16/04/2021;city;413418;407319;33860;8190,2578;0,0253;855;118;8;396
16/04/2021;202115;AC;Rodrigues Alves;1200427;False;False;16/04/2021;city;19351;18930;684;3534,70105;0,0146;10;9;0;340
16/04/2021;202115;AC;Santa Rosa do Purus;1200435;False;False;16/04/2021;city;6717;6540;742;11046,59818;0,0054;4;32;0;344
16/04/2021;202115;AC;Sena Madureira;1200500;False;False;16/04/2021;city;46511;45848;5182;11141,45041;0,0093;48;70;0;348
16/04/2021;202115;AC;Senador Guiomard;1200450;False;False;16/04/2021;city;23236;23024;1032;4441,38406;0,031;32;7;1;363
16/04/2021;202115;AC;TarauacÃ¡;1200609;False;False;16/04/2021;city;43151;42567;6069;14064,56397;0,0043;26;30;1;350
16/04/2021;202115;AC;Xapuri;1200708;False;False;16/04/2021;city;19596;19323;2726;13911,00225;0,0088;24;13;2;353
16/04/2021;202115;AC;;12;False;False;16/04/2021;state;894470;881935;75047;8390,10811;0,0186;1395;383;12;396
17/04/2021;202115;AC;AcrelÃ¢ndia;1200013;False;False;17/04/2021;city;15490;15256;1413;9122,0142;0,0177;25;10;0;385
17/04/2021;202115;AC;Assis Brasil;1200054;False;False;17/04/2021;city;7534;7417;1380;18316,9631;0,0138;19;0;0;352
17/04/2021;202115;AC;BrasilÃ©ia;1200104;False;False;17/04/2021;city;26702;26278;2310;8651,03738;0,0134;31;33;0;344
17/04/2021;202115;AC;Bujari;1200138;False;False;17/04/2021;city;10420;10266;1043;10009,59693;0,0115;12;8;0;375
17/04/2021;202115;AC;Capixaba;1200179;False;False;17/04/2021;city;12008;11733;525;4372,08528;0,0248;13;7;0;345
17/04/2021;202115;AC;Cruzeiro do Sul;1200203;False;False;17/04/2021;city;89072;88376;7109;7981,18376;0,0197;140;13;0;370
17/04/2021;202115;AC;EpitaciolÃ¢ndia;1200252;False;False;17/04/2021;city;18696;18411;1192;6375,69534;0,021;25;8;0;346
17/04/2021;202115;AC;FeijÃ³;1200302;False;False;17/04/2021;city;34884;34780;2598;7447,54042;0,0181;47;1;1;351
17/04/2021;202115;AC;JordÃ£o;1200328;False;False;17/04/2021;city;8473;8317;376;4437,6254;0,0027;1;2;0;335
17/04/2021;202115;AC;Manoel Urbano;1200344;False;False;17/04/2021;city;9581;9459;867;9049,1598;0,0104;9;10;0;340
17/04/2021;202115;AC;Marechal Thaumaturgo;1200351;False;False;17/04/2021;city;19299;18867;1069;5539,14711;0,0084;9;6;1;341
17/04/2021;202115;AC;MÃ¢ncio Lima;1200336;False;False;17/04/2021;city;19311;18977;1790;9269,32836;0,0117;21;1;0;354
17/04/2021;202115;AC;PlÃ¡cido de Castro;1200385;False;False;17/04/2021;city;19955;19761;1402;7025,80807;0,0093;13;1;0;377
17/04/2021;202115;AC;Porto Acre;1200807;False;False;17/04/2021;city;18824;18504;1280;6799,83;0,0234;30;1;0;385
17/04/2021;202115;AC;Porto Walter;1200393;False;False;17/04/2021;city;12241;11982;500;4084,63361;0,006;3;1;0;340
17/04/2021;202115;AC;Rio Branco;1200401;False;False;17/04/2021;city;413418;407319;33947;8211,30188;0,0254;863;87;8;397
17/04/2021;202115;AC;Rodrigues Alves;1200427;False;False;17/04/2021;city;19351;18930;687;3550,20412;0,0146;10;3;0;341
17/04/2021;202115;AC;Santa Rosa do Purus;1200435;False;False;17/04/2021;city;6717;6540;771;11478,33854;0,0052;4;29;0;345
17/04/2021;202115;AC;Sena Madureira;1200500;False;False;17/04/2021;city;46511;45848;5197;11173,70084;0,0092;48;15;0;349
17/04/2021;202115;AC;Senador Guiomard;1200450;False;False;17/04/2021;city;23236;23024;1051;4523,15373;0,0304;32;19;0;364
17/04/2021;202115;AC;TarauacÃ¡;1200609;False;False;17/04/2021;city;43151;42567;6097;14129,45239;0,0043;26;28;0;351
17/04/2021;202115;AC;Xapuri;1200708;False;False;17/04/2021;city;19596;19323;2730;13931,41457;0,0088;24;4;0;354
17/04/2021;202115;AC;;12;False;False;17/04/2021;state;894470;881935;75334;8422,19415;0,0187;1405;287;10;397
18/04/2021;202116;AC;AcrelÃ¢ndia;1200013;False;False;18/04/2021;city;15490;15256;1416;9141,38154;0,0184;26;3;1;386
18/04/2021;202116;AC;Assis Brasil;1200054;False;False;18/04/2021;city;7534;7417;1380;18316,9631;0,0138;19;0;0;353
18/04/2021;202116;AC;BrasilÃ©ia;1200104;False;False;18/04/2021;city;26702;26278;2309;8647,29234;0,0134;31;-1;0;345
18/04/2021;202116;AC;Bujari;1200138;False;False;18/04/2021;city;10420;10266;1046;10038,38772;0,0115;12;3;0;376
18/04/2021;202116;AC;Capixaba;1200179;False;False;18/04/2021;city;12008;11733;525;4372,08528;0,0267;14;0;1;346
18/04/2021;202116;AC;Cruzeiro do Sul;1200203;False;False;18/04/2021;city;89072;88376;7108;7980,06107;0,0197;140;-1;0;371
18/04/2021;202116;AC;EpitaciolÃ¢ndia;1200252;False;False;18/04/2021;city;18696;18411;1192;6375,69534;0,021;25;0;0;347
18/04/2021;202116;AC;FeijÃ³;1200302;False;False;18/04/2021;city;34884;34780;2599;7450,40706;0,0181;47;1;0;352
18/04/2021;202116;AC;JordÃ£o;1200328;False;False;18/04/2021;city;8473;8317;376;4437,6254;0,0027;1;0;0;336
18/04/2021;202116;AC;Manoel Urbano;1200344;False;False;18/04/2021;city;9581;9459;868;9059,59712;0,0115;10;1;1;341
18/04/2021;202116;AC;Marechal Thaumaturgo;1200351;False;False;18/04/2021;city;19299;18867;1069;5539,14711;0,0084;9;0;0;342
18/04/2021;202116;AC;MÃ¢ncio Lima;1200336;False;False;18/04/2021;city;19311;18977;1790;9269,32836;0,0117;21;0;0;355
18/04/2021;202116;AC;PlÃ¡cido de Castro;1200385;False;False;18/04/2021;city;19955;19761;1407;7050,86445;0,0107;15;5;2;378
18/04/2021;202116;AC;Porto Acre;1200807;False;False;18/04/2021;city;18824;18504;1292;6863,57841;0,0232;30;12;0;386
18/04/2021;202116;AC;Porto Walter;1200393;False;False;18/04/2021;city;12241;11982;500;4084,63361;0,006;3;0;0;341
18/04/2021;202116;AC;Rio Branco;1200401;False;False;18/04/2021;city;413418;407319;33958;8213,96262;0,0256;871;11;8;398
18/04/2021;202116;AC;Rodrigues Alves;1200427;False;False;18/04/2021;city;19351;18930;687;3550,20412;0,0146;10;0;0;342
18/04/2021;202116;AC;Santa Rosa do Purus;1200435;False;False;18/04/2021;city;6717;6540;771;11478,33854;0,0052;4;0;0;346
18/04/2021;202116;AC;Sena Madureira;1200500;False;False;18/04/2021;city;46511;45848;5235;11255,40195;0,0092;48;38;0;350
18/04/2021;202116;AC;Senador Guiomard;1200450;False;False;18/04/2021;city;23236;23024;1047;4505,93906;0,0306;32;-4;0;365
18/04/2021;202116;AC;TarauacÃ¡;1200609;False;False;18/04/2021;city;43151;42567;6098;14131,76983;0,0043;26;1;0;352
18/04/2021;202116;AC;Xapuri;1200708;False;False;18/04/2021;city;19596;19323;2732;13941,62074;0,0088;24;2;0;355
18/04/2021;202116;AC;;12;False;False;18/04/2021;state;894470;881935;75405;8430,13181;0,0188;1418;71;13;398
19/04/2021;202116;AC;AcrelÃ¢ndia;1200013;False;False;19/04/2021;city;15490;15256;1425;9199,48354;0,0182;26;9;0;387
19/04/2021;202116;AC;Assis Brasil;1200054;False;False;19/04/2021;city;7534;7417;1385;18383,32891;0,0137;19;5;0;354
19/04/2021;202116;AC;BrasilÃ©ia;1200104;False;False;19/04/2021;city;26702;26278;2329;8722,19309;0,0133;31;20;0;346
19/04/2021;202116;AC;Bujari;1200138;False;False;19/04/2021;city;10420;10266;1048;10057,58157;0,0115;12;2;0;377
19/04/2021;202116;AC;Capixaba;1200179;False;False;19/04/2021;city;12008;11733;529;4405,3964;0,0265;14;4;0;347
19/04/2021;202116;AC;Cruzeiro do Sul;1200203;False;False;19/04/2021;city;89072;88376;7121;7994,65601;0,0199;142;13;2;372
19/04/2021;202116;AC;EpitaciolÃ¢ndia;1200252;False;False;19/04/2021;city;18696;18411;1201;6423,83398;0,0208;25;9;0;348
19/04/2021;202116;AC;FeijÃ³;1200302;False;False;19/04/2021;city;34884;34780;2632;7545,00631;0,0182;48;33;1;353
19/04/2021;202116;AC;JordÃ£o;1200328;False;False;19/04/2021;city;8473;8317;376;4437,6254;0,0027;1;0;0;337
19/04/2021;202116;AC;Manoel Urbano;1200344;False;False;19/04/2021;city;9581;9459;871;9090,90909;0,0115;10;3;0;342
19/04/2021;202116;AC;Marechal Thaumaturgo;1200351;False;False;19/04/2021;city;19299;18867;1069;5539,14711;0,0084;9;0;0;343
19/04/2021;202116;AC;MÃ¢ncio Lima;1200336;False;False;19/04/2021;city;19311;18977;1790;9269,32836;0,0117;21;0;0;356
19/04/2021;202116;AC;PlÃ¡cido de Castro;1200385;False;False;19/04/2021;city;19955;19761;1407;7050,86445;0,0107;15;0;0;379
19/04/2021;202116;AC;Porto Acre;1200807;False;False;19/04/2021;city;18824;18504;1293;6868,89078;0,0232;30;1;0;387
19/04/2021;202116;AC;Porto Walter;1200393;False;False;19/04/2021;city;12241;11982;501;4092,80288;0,006;3;1;0;342
19/04/2021;202116;AC;Rio Branco;1200401;False;False;19/04/2021;city;413418;407319;34002;8224,6056;0,0259;882;44;11;399
19/04/2021;202116;AC;Rodrigues Alves;1200427;False;False;19/04/2021;city;19351;18930;691;3570,87489;0,0145;10;4;0;343
19/04/2021;202116;AC;Santa Rosa do Purus;1200435;False;False;19/04/2021;city;6717;6540;779;11597,43933;0,0051;4;8;0;347
19/04/2021;202116;AC;Sena Madureira;1200500;False;False;19/04/2021;city;46511;45848;5247;11281,2023;0,0093;49;12;1;351
19/04/2021;202116;AC;Senador Guiomard;1200450;False;False;19/04/2021;city;23236;23024;1054;4536,06473;0,0304;32;7;0;366
19/04/2021;202116;AC;TarauacÃ¡;1200609;False;False;19/04/2021;city;43151;42567;6110;14159,57915;0,0043;26;12;0;353
19/04/2021;202116;AC;Xapuri;1200708;False;False;19/04/2021;city;19596;19323;2739;13977,34231;0,0088;24;7;0;356
19/04/2021;202116;AC;;12;False;False;19/04/2021;state;894470;881935;75599;8451,82063;0,019;1433;194;15;399
20/04/2021;202116;AC;AcrelÃ¢ndia;1200013;False;False;20/04/2021;city;15490;15256;1425;9199,48354;0,0182;26;0;0;388
20/04/2021;202116;AC;Assis Brasil;1200054;False;False;20/04/2021;city;7534;7417;1386;18396,60207;0,0144;20;1;1;355
20/04/2021;202116;AC;BrasilÃ©ia;1200104;False;False;20/04/2021;city;26702;26278;2334;8740,91828;0,0137;32;5;1;347
20/04/2021;202116;AC;Bujari;1200138;False;False;20/04/2021;city;10420;10266;1047;10047,98464;0,0115;12;-1;0;378
20/04/2021;202116;AC;Capixaba;1200179;False;False;20/04/2021;city;12008;11733;529;4405,3964;0,0265;14;0;0;348
20/04/2021;202116;AC;Cruzeiro do Sul;1200203;False;False;20/04/2021;city;89072;88376;7121;7994,65601;0,0199;142;0;0;373
20/04/2021;202116;AC;EpitaciolÃ¢ndia;1200252;False;False;20/04/2021;city;18696;18411;1202;6429,18271;0,0208;25;1;0;349
20/04/2021;202116;AC;FeijÃ³;1200302;False;False;20/04/2021;city;34884;34780;2634;7550,73959;0,0182;48;2;0;354
20/04/2021;202116;AC;JordÃ£o;1200328;False;False;20/04/2021;city;8473;8317;376;4437,6254;0,0027;1;0;0;338
20/04/2021;202116;AC;Manoel Urbano;1200344;False;False;20/04/2021;city;9581;9459;871;9090,90909;0,0115;10;0;0;343
20/04/2021;202116;AC;Marechal Thaumaturgo;1200351;False;False;20/04/2021;city;19299;18867;1069;5539,14711;0,0084;9;0;0;344
20/04/2021;202116;AC;MÃ¢ncio Lima;1200336;False;False;20/04/2021;city;19311;18977;1790;9269,32836;0,0123;22;0;1;357
20/04/2021;202116;AC;PlÃ¡cido de Castro;1200385;False;False;20/04/2021;city;19955;19761;1414;7085,94337;0,0106;15;7;0;380
20/04/2021;202116;AC;Porto Acre;1200807;False;False;20/04/2021;city;18824;18504;1293;6868,89078;0,0232;30;0;0;388
20/04/2021;202116;AC;Porto Walter;1200393;False;False;20/04/2021;city;12241;11982;501;4092,80288;0,006;3;0;0;343
20/04/2021;202116;AC;Rio Branco;1200401;False;False;20/04/2021;city;413418;407319;34026;8230,41087;0,0261;887;24;5;400
20/04/2021;202116;AC;Rodrigues Alves;1200427;False;False;20/04/2021;city;19351;18930;691;3570,87489;0,0145;10;0;0;344
20/04/2021;202116;AC;Santa Rosa do Purus;1200435;False;False;20/04/2021;city;6717;6540;779;11597,43933;0,0064;5;0;1;348
20/04/2021;202116;AC;Sena Madureira;1200500;False;False;20/04/2021;city;46511;45848;5249;11285,50235;0,0095;50;2;1;352
20/04/2021;202116;AC;Senador Guiomard;1200450;False;False;20/04/2021;city;23236;23024;1053;4531,76106;0,0313;33;-1;1;367
20/04/2021;202116;AC;TarauacÃ¡;1200609;False;False;20/04/2021;city;43151;42567;6111;14161,8966;0,0044;27;1;1;354
20/04/2021;202116;AC;Xapuri;1200708;False;False;20/04/2021;city;19596;19323;2739;13977,34231;0,0088;24;0;0;357
20/04/2021;202116;AC;;12;False;False;20/04/2021;state;894470;881935;75640;8456,40435;0,0191;1445;41;12;400
21/04/2021;202116;AC;AcrelÃ¢ndia;1200013;False;False;21/04/2021;city;15490;15256;1439;9289,86443;0,0181;26;14;0;389
21/04/2021;202116;AC;Assis Brasil;1200054;False;False;21/04/2021;city;7534;7417;1397;18542,60685;0,0143;20;11;0;356
21/04/2021;202116;AC;BrasilÃ©ia;1200104;False;False;21/04/2021;city;26702;26278;2333;8737,17325;0,0137;32;-1;0;348
21/04/2021;202116;AC;Bujari;1200138;False;False;21/04/2021;city;10420;10266;1053;10105,56622;0,0114;12;6;0;379
21/04/2021;202116;AC;Capixaba;1200179;False;False;21/04/2021;city;12008;11733;537;4472,01865;0,0261;14;8;0;349
21/04/2021;202116;AC;Cruzeiro do Sul;1200203;False;False;21/04/2021;city;89072;88376;7143;8019,35513;0,0199;142;22;0;374
21/04/2021;202116;AC;EpitaciolÃ¢ndia;1200252;False;False;21/04/2021;city;18696;18411;1203;6434,53145;0,0208;25;1;0;350
21/04/2021;202116;AC;FeijÃ³;1200302;False;False;21/04/2021;city;34884;34780;2641;7570,8061;0,0182;48;7;0;355
21/04/2021;202116;AC;JordÃ£o;1200328;False;False;21/04/2021;city;8473;8317;377;4449,42759;0,0027;1;1;0;339
21/04/2021;202116;AC;Manoel Urbano;1200344;False;False;21/04/2021;city;9581;9459;871;9090,90909;0,0115;10;0;0;344
21/04/2021;202116;AC;Marechal Thaumaturgo;1200351;False;False;21/04/2021;city;19299;18867;1077;5580,60003;0,0084;9;8;0;345
21/04/2021;202116;AC;MÃ¢ncio Lima;1200336;False;False;21/04/2021;city;19311;18977;1790;9269,32836;0,0123;22;0;0;358
21/04/2021;202116;AC;PlÃ¡cido de Castro;1200385;False;False;21/04/2021;city;19955;19761;1414;7085,94337;0,0106;15;0;0;381
21/04/2021;202116;AC;Porto Acre;1200807;False;False;21/04/2021;city;18824;18504;1306;6937,95155;0,023;30;13;0;389
21/04/2021;202116;AC;Porto Walter;1200393;False;False;21/04/2021;city;12241;11982;501;4092,80288;0,006;3;0;0;344
